,AU811,AU808,AU802,AU807,AU804,AU809,AU810,AU806,AU803,AU819,AU814,AU816,AU813,AU818,AU815,AU812,AU817,AU820
37.447,522.5384615384613,480.53846153846155,573.6000000000003,499.8205128205127,480.6666666666666,461.02564102564077,515.9230769230769,500.5128205128204,555.2,834.4615384615355,637.9230769230754,498.3333333333334,501.48717948717945,503.0,500.0,1021.6153846153846,488.0,481.10000000000014
37.487,519.4615384615385,477.7179487179486,582.4615384615391,499.0,480.0,458.97435897435884,512.6153846153844,498.46153846153845,556.0,809.6249999999977,625.6153846153838,499.3589743589744,501.0,503.0,500.0,1022.0,488.0,483.1025641025642
37.528,516.3076923076922,476.3076923076923,591.9230769230769,498.7435897435898,479.58974358974365,456.871794871795,510.3076923076923,496.3589743589743,555.3333333333334,783.6153846153846,613.333333333334,500.41025641025635,500.42500000000007,503.0,499.8205128205129,1022.0,488.4358974358974,485.30769230769215
37.568,513.2307692307693,474.5641025641027,599.5641025641021,498.0,479.4358974358973,454.8500000000002,507.3846153846156,494.3076923076923,553.6153846153846,757.333333333335,602.0512820512834,501.4358974358973,500.0,503.0,499.0,1021.3076923076923,489.46153846153845,488.3846153846151
37.608,510.225,473.2564102564104,606.7435897435889,498.29999999999995,479.53846153846166,453.4102564102565,505.20512820512846,493.1282051282052,550.846153846154,731.3333333333363,590.769230769232,502.92307692307674,500.0,503.0,499.0,1016.6923076923081,490.48717948717945,491.46153846153845
37.648,508.10256410256386,472.2307692307691,611.3846153846154,499.0,479.4871794871796,452.38461538461524,503.15384615384613,491.2499999999998,547.0256410256408,705.6923076923046,579.8974358974347,504.4871794871796,499.35897435897425,503.0,499.0,1007.564102564102,491.51282051282055,494.5384615384619
37.688,506.05128205128193,472.0,612.8717948717949,499.3333333333334,480.0,450.7179487179485,501.10256410256386,490.10256410256403,542.9230769230769,680.7692307692279,570.0769230769225,506.02564102564116,499.0,503.0,499.2820512820513,993.4615384615385,492.0,497.6153846153848
37.728,504.0,471.2051282051281,612.1025641025641,500.0,480.0,449.33333333333326,500.02564102564094,488.15384615384613,538.0256410256407,656.8974358974345,561.3076923076923,508.61538461538464,499.0,503.0,500.0,974.8974358974343,492.0,500.9230769230769
37.768,502.974358974359,471.0,608.3076923076923,500.38461538461536,480.0,448.3076923076923,499.0,488.0,533.7179487179485,634.0769230769231,553.1025641025639,511.1282051282052,499.0,503.0,500.0,953.4000000000008,492.0,505.2820512820512
37.808,501.9487179487179,471.0,602.3076923076927,501.41025641025635,480.0,448.0,497.0,486.05128205128193,529.6153846153846,612.3076923076936,545.410256410256,514.3589743589746,499.0,503.0,500.0,927.666666666666,492.0,510.6923076923081
37.848,500.9230769230769,471.0,595.1794871794868,502.4358974358974,479.4102564102564,448.0,496.8974358974358,486.0,525.5128205128208,591.5897435897431,537.6923076923077,517.8461538461538,499.0,503.0,500.0,900.1538461538462,491.38461538461536,516.8461538461538
37.888,499.89743589743597,471.0,586.0,503.46153846153845,479.61538461538464,448.0,495.0,484.97435897435906,521.4102564102569,571.9230769230769,530.615384615385,520.9230769230768,499.0,503.0,500.0,871.5897435897452,491.0,522.9999999999997
37.928,498.871794871795,470.0769230769231,575.7435897435904,504.97435897435884,479.3589743589744,447.2051282051283,495.0,484.0,518.2307692307693,554.1794871794882,524.4615384615391,523.3333333333331,499.8205128205127,503.0,500.4358974358973,842.8717948717983,491.6666666666666,529.5128205128196
37.968,497.8461538461538,470.0,565.4871794871789,506.51282051282055,479.0,447.8205128205129,494.87499999999994,484.0,515.1538461538457,537.6410256410247,518.9230769230763,526.0250000000001,500.0,503.3333333333334,501.0,812.3076923076873,492.0,536.6923076923082
38.008,496.8205128205127,470.0,555.230769230769,507.53846153846155,479.6923076923077,448.0,493.8717948717948,484.0,512.0769230769229,522.1538461538462,513.7948717948711,529.7692307692307,500.0,504.0,501.0,781.5384615384579,492.71794871794884,543.4615384615391
38.048,496.0,471.0,544.999999999999,509.1282051282052,480.7179487179488,448.871794871795,493.0,484.0,509.0,508.6666666666652,509.39999999999964,533.1538461538464,500.0,504.0,501.0,750.7692307692289,493.7435897435898,549.615384615385
38.088,495.7692307692308,471.025641025641,535.0769230769234,511.1794871794873,481.7435897435898,449.0,493.0,483.84615384615387,507.0,495.3333333333325,505.3333333333331,536.9743589743592,500.0,504.0,501.0,720.0,494.7692307692308,555.7000000000002
38.128,495.0,472.0,525.9743589743584,512.6153846153846,483.53846153846155,449.9230769230769,493.2051282051283,483.1794871794871,504.94871794871807,484.27499999999935,501.9230769230769,541.0769230769231,500.0,504.0,501.0,688.179487179489,495.7948717948717,562.2307692307693
38.168,494.7179487179487,472.0769230769231,517.9230769230769,514.2820512820512,484.7948717948717,450.9487179487179,493.7692307692308,484.0,502.8974358974358,473.0,498.84615384615404,545.179487179487,500.0,504.46153846153845,501.5641025641025,655.4102564102545,497.6410256410257,569.410256410256
38.208,493.7,473.10256410256403,510.7435897435902,516.3333333333334,486.6410256410254,451.0,493.2564102564102,484.0,500.84615384615387,461.74358974359035,495.0256410256415,549.2820512820508,500.0,505.0,501.4102564102564,623.4615384615385,499.6923076923077,576.5897435897434
38.248,493.0,474.128205128205,503.7692307692315,518.3499999999998,489.53846153846143,451.97435897435884,493.71794871794884,484.24999999999994,498.89743589743597,451.5897435897445,492.46153846153857,554.230769230769,500.0,505.0,501.61538461538464,589.7179487179507,501.7435897435896,583.7692307692307
38.288,493.0,475.15,497.84615384615455,519.6923076923076,492.6153846153844,453.0,493.3076923076922,485.2564102564102,497.871794871795,443.38461538461536,491.2051282051283,559.358974358974,500.0,504.4871794871796,502.0,556.7692307692348,503.79487179487154,589.25641025641
38.328,493.0,476.0,492.7179487179481,520.7179487179488,495.69230769230785,455.02564102564116,494.0,486.0,496.8461538461538,435.3846153846147,489.35897435897425,564.4871794871798,500.0,504.53846153846166,502.0,523.0769230769222,504.9230769230769,593.3589743589746
38.368,493.0,476.1794871794873,487.87179487179463,521.0,498.70000000000016,456.0512820512821,494.0,486.3076923076923,495.8205128205127,429.1025641025637,488.15384615384613,569.6153846153846,500.0,505.0,502.0,490.74999999999704,506.84999999999997,595.0
38.408,492.5897435897436,477.2051282051283,483.7692307692308,521.0,501.7692307692308,457.0769230769231,494.0,487.0,494.79999999999995,422.2307692307692,486.25641025641005,576.6410256410264,500.1025641025641,505.58974358974365,502.0,460.7948717948726,507.94871794871807,593.7179487179486
38.448,492.0,478.2307692307692,480.0,519.4102564102566,505.79487179487154,458.1025641025641,494.0,487.3589743589744,493.7948717948717,416.74358974358995,486.0,581.8717948717951,501.0,506.0,502.7435897435898,431.4615384615368,509.94871794871807,589.6666666666664
38.488,492.0,479.2564102564102,477.28205128205116,518.1794871794872,509.89743589743614,459.1282051282052,494.0,487.61538461538464,492.7692307692308,409.35897435897385,484.15384615384613,588.0,501.0,506.0,503.0,404.0,511.0,583.1538461538462
38.528,492.0,480.2820512820512,474.84615384615387,517.1538461538462,514.0,460.0,494.46153846153845,487.41025641025635,492.2564102564102,400.9230769230769,484.0,594.1538461538457,501.35897435897425,506.6666666666667,503.0,378.1025641025655,512.025641025641,574.5384615384621
38.568,492.0,481.3076923076923,472.58974358974365,515.2564102564104,517.0769230769229,460.1794871794871,495.0,488.0,492.7179487179488,390.92307692307764,483.02564102564116,600.3499999999992,503.0,507.6923076923077,503.0,354.79487179487336,513.0,565.3076923076934
38.608,492.0,482.6666666666666,471.5641025641027,513.2051282051284,520.1538461538457,461.0,495.0,488.0,492.0,377.7692307692326,482.0,607.2564102564096,503.0,508.7179487179487,503.0,332.84615384615387,513.0769230769231,556.0769230769234
38.648,492.5641025641027,484.3589743589744,470.53846153846143,511.15384615384613,523.3076923076924,461.2307692307693,494.48717948717945,488.0,491.6666666666666,361.7692307692298,481.0,612.4615384615386,503.2564102564104,510.4871794871796,503.0,312.3333333333309,513.8974358974358,546.8461538461528
38.688,493.0,485.38461538461536,469.5249999999999,511.0,527.4102564102569,462.2564102564104,494.53846153846155,488.0,490.6499999999999,344.33333333333127,480.97435897435884,618.5128205128211,504.2820512820513,512.5384615384615,503.0,292.8974358974349,512.7435897435896,539.2564102564098
38.728,493.61538461538464,486.8205128205129,468.5128205128205,509.05128205128193,531.5128205128208,463.2820512820513,495.0,488.53846153846155,489.6410256410256,326.69999999999857,480.0,623.5128205128208,505.61538461538464,515.3846153846156,503.89743589743597,275.46153846153845,510.84615384615387,531.3999999999996
38.768,494.6410256410257,488.4358974358975,468.0,508.0,535.9230769230769,464.3076923076923,495.0,489.0,489.0,309.2564102564093,479.9230769230769,627.6153846153846,507.32499999999993,519.2820512820515,504.0,258.84615384615364,509.8205128205129,524.9230769230769
38.808,495.0,490.38461538461536,468.0,507.0,541.7179487179485,465.0,495.0,489.0,489.0,293.2307692307692,479.10256410256403,631.7179487179485,508.99999999999983,524.2307692307693,504.0,243.89743589743506,508.5897435897435,518.7692307692312
38.848,495.0,492.97435897435884,468.0,506.94999999999993,545.8205128205125,465.6666666666666,495.0,489.0,489.0,278.25641025641113,480.0,635.8205128205125,511.3589743589743,528.4,504.974358974359,229.53846153846155,506.53846153846155,512.6153846153844
38.888,495.6923076923077,495.53846153846143,467.4102564102565,505.94871794871807,549.6923076923077,467.0,495.0,489.0,488.53846153846155,264.7692307692313,480.0,639.9230769230769,512.7692307692307,534.2307692307688,505.0,216.15384615384687,504.4871794871796,506.46153846153845
38.928,495.2820512820513,499.09999999999974,467.0,505.0,552.5128205128204,467.38461538461536,495.6923076923076,489.6410256410256,488.0,253.3846153846154,480.0,643.7692307692306,515.230769230769,539.4871794871789,505.02564102564094,204.3589743589757,502.71794871794884,500.30769230769266
38.968,495.0,503.15384615384653,467.0,505.0,554.2750000000001,468.4102564102565,496.0,490.0,488.0,244.10256410256312,480.4102564102565,647.4102564102567,517.871794871795,544.6153846153854,506.0,193.61538461538365,501.4,494.1538461538458
39.008,495.0,507.82051282051344,467.0,505.0,554.7179487179486,469.4358974358975,496.7435897435898,490.0,488.0,235.8974358974354,482.46153846153857,651.9230769230771,520.3846153846154,549.7435897435904,506.0,184.59999999999957,499.6923076923076,488.0
39.048,495.0,512.3589743589746,467.0,505.0,553.3846153846154,470.46153846153845,497.7692307692308,490.7179487179488,488.0,229.30769230769232,484.5128205128208,655.0000000000003,522.974358974359,552.9230769230771,506.20512820512846,177.05128205128176,499.0,481.87179487179424
39.088,494.1794871794871,516.4615384615385,467.7179487179488,505.1794871794871,551.6666666666666,471.4871794871795,498.7948717948719,491.0,488.0,223.61538461538436,486.84615384615404,658.0769230769232,525.0256410256411,556.0,508.0,171.6410256410254,498.6410256410256,476.74358974358944
39.128,494.0,521.205128205128,468.0,506.0,549.9230769230768,472.51282051282055,500.64102564102575,491.0,488.0,218.05128205128176,489.9230769230769,660.7692307692307,526.5384615384615,554.974358974359,508.15384615384613,168.15384615384616,497.61538461538464,471.7
39.168,494.0,526.3333333333334,468.7692307692308,506.0,546.8461538461538,473.53846153846155,502.6923076923077,491.7948717948717,488.0,213.53846153846155,493.66666666666634,662.8205128205127,527.0,553.8461538461537,509.35897435897425,166.35897435897442,497.0,467.6923076923077
39.208,494.0,530.7692307692307,469.7948717948717,506.0,543.3589743589746,474.5641025641025,505.6153846153844,492.0,488.0,209.4358974358977,498.79487179487154,664.425,527.0,550.6923076923077,511.2051282051281,166.66666666666666,496.5641025641026,463.79487179487194
39.248,494.9230769230769,535.5897435897433,470.8205128205127,506.28205128205116,539.2564102564107,475.0,508.6249999999998,492.8461538461538,488.0,206.00000000000037,504.3076923076923,665.4358974358973,526.3846153846154,546.5897435897439,512.2307692307693,168.3846153846154,496.0,461.74358974358995
39.288,496.8974358974358,540.7179487179482,471.0,507.0,533.7692307692314,475.6153846153845,511.69230769230734,493.0,488.7179487179487,202.9230769230771,510.3999999999998,665.0769230769233,524.7179487179488,542.48717948718,513.25,171.87179487179463,496.0,459.6923076923077
39.328,498.94871794871807,545.8461538461538,471.85,507.0,527.564102564102,476.64102564102575,515.6923076923077,493.0,489.0,201.28205128205116,516.4615384615391,663.5128205128204,522.6666666666665,538.3846153846152,514.2564102564104,175.9743589743592,495.48717948717945,458.0
39.368,503.0,550.1794871794875,472.871794871795,507.3589743589744,521.410256410256,477.0,519.7948717948723,493.9230769230769,489.0,201.7250000000001,523.0512820512824,661.4615384615382,520.6153846153846,534.1025641025635,515.2820512820514,180.84615384615384,495.53846153846155,457.5897435897435
39.408,508.17948717948804,553.4615384615387,473.89743589743597,508.38461538461536,515.3076923076923,477.6923076923077,523.8974358974361,494.94871794871807,489.7692307692308,203.48717948717962,530.2307692307693,658.3846153846154,518.6,529.179487179487,516.3076923076923,186.76923076923129,495.4358974358974,456.0
39.448,515.4500000000006,556.5384615384615,474.9230769230769,509.4102564102564,509.615384615385,478.7,527.0,495.97435897435906,490.0,205.53846153846155,536.9230769230766,655.3076923076925,516.5641025641027,525.3249999999999,517.3333333333334,193.74358974359018,495.0,455.75000000000006
39.488,524.4102564102569,558.7435897435896,475.9487179487179,510.425,504.6410256410257,479.7179487179487,530.0769230769229,497.0,490.0,208.38461538461522,543.5897435897434,652.2307692307693,513.7692307692307,522.3076923076923,518.7179487179488,200.92307692307693,494.38461538461536,455.0
39.528,532.5384615384615,558.1025641025641,476.97435897435884,511.4358974358974,500.53846153846155,480.0,533.1025641025639,499.0,490.84615384615387,213.10256410256423,550.7692307692307,649.7692307692307,511.46153846153845,518.9743589743592,520.0,208.1025641025637,494.0,455.0
39.568,539.6153846153843,556.2000000000002,478.0,512.4615384615385,496.4358974358977,480.7692307692308,535.3076923076923,501.05128205128193,491.8717948717948,220.76923076923077,557.9487179487176,647.0769230769232,509.4102564102565,515.4358974358976,520.0,215.28205128205042,494.0,454.6923076923077
39.608,545.6410256410251,553.2307692307693,479.02564102564094,513.4871794871794,493.70000000000016,481.0,539.3076923076922,503.1538461538458,492.0,230.7179487179481,565.1282051282043,644.0000000000003,509.0,513.3846153846154,519.5641025641027,223.38461538461527,494.0,454.0
39.648,550.6153846153848,548.2564102564096,480.0512820512821,514.0,490.99999999999983,481.8205128205129,542.3846153846156,506.1538461538462,492.0,241.87179487179554,572.3076923076931,640.2307692307687,507.3076923076923,511.3333333333331,518.5384615384614,230.47500000000005,494.0,454.0
